sample_id,year,sequence,collection_type,treatment_status,boat_hatchery,port_landed,collection_lat,collection_long,agency_id,collection_date,species,run,stock,sent_on,sent_to,adipose_fin,fl_mm,weight_kg,egg_status,avg_egg_diam_mm,stdev_egg_diam_mm,avg_num_eggs,avg_sample_mass_g,avg_egg_TPP,pct_TPP,avg_egg_TMP,pct_TMP,avg_egg_TH,pct_TH,avg_total_egg_thi_nmol_g,avg_total_thi_per_egg_nmol,egg_thi_status,new_status,avg_liver_thi,avg_muscle_thi,avg_blood_thi,lipid_id,lipid_percent,fatmeter_1,fatmeter_2,fatmeter_3,fatmeter_4,fatmeter_avg,cwt,brood_year,stock_id,release_site,release_date,origin,notes,"QC by","Date of QC"
THICNH22-SH-13,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,absent,521,1.5,M,4.76,0.2,NA,1.41,1.63,46.40,0.40,11.29,1.49,42.31,3.51,NA,"critically low","severely impacted",NA,NA,NA,28309,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-14,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,absent,580,2,M,5.05,0.18,NA,1.16,2.55,39.62,0.52,8.16,3.36,52.22,6.43,NA,low,impacted,NA,NA,NA,28310,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-15,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,absent,508,2,M,4.69,0.2,NA,1.56,2.51,23.93,0.62,5.91,7.37,70.16,10.50,NA,high,"unlikely impacted",NA,NA,NA,28311,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-16,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,4.94,0.13,NA,1.82,2.33,25.72,0.84,9.22,5.90,65.06,9.06,NA,high,"unlikely impacted",NA,NA,NA,28312,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16-30 had only eggs taken","Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-17,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,4.76,0.13,NA,1.02,0.53,4.50,0.69,5.83,10.57,89.67,11.79,NA,high,"unlikely impacted",NA,NA,NA,28313,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-18,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,4.26,0.12,NA,1.48,2.14,24.24,0.70,7.93,5.98,67.84,8.81,NA,high,"unlikely impacted",NA,NA,NA,28314,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-19,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,5.62,0.19,NA,1.6,2.08,20.33,0.62,6.07,7.52,73.60,10.22,NA,high,"unlikely impacted",NA,NA,NA,28315,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-20,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,4.76,0.15,NA,1.16,3.44,25.04,0.88,6.43,9.42,68.53,13.74,NA,high,"unlikely impacted",NA,NA,NA,28316,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-21,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,4.67,0.18,NA,1.28,3.10,39.80,0.86,11.04,3.82,49.16,7.78,NA,intermediate,"likely impacted",NA,NA,NA,28317,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-22,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,4.73,0.16,NA,1.48,1.91,25.36,0.71,9.43,4.92,65.21,7.55,NA,intermediate,"likely impacted",NA,NA,NA,28318,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-23,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,4.98,0.22,NA,1.24,2.69,34.06,0.70,8.87,4.50,57.07,7.89,NA,intermediate,"likely impacted",NA,NA,NA,28319,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-24,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,4.98,0.13,NA,1.19,3.30,68.36,0.82,16.96,0.71,14.68,4.83,NA,"critically low","severely impacted",NA,NA,NA,28320,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-25,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,4.7,0.2,NA,1.03,3.05,31.56,0.64,6.58,5.99,61.86,9.68,NA,high,"unlikely impacted",NA,NA,NA,28321,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-26,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,5.09,0.13,NA,1.11,2.13,27.81,0.45,5.93,5.07,66.26,7.66,NA,intermediate,"likely impacted",NA,NA,NA,28322,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-27,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,4.98,0.25,NA,1.27,1.38,10.92,0.58,4.58,10.70,84.50,12.66,NA,high,"unlikely impacted",NA,NA,NA,28323,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-28,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,5.26,0.14,NA,1.28,1.32,33.35,0.33,8.23,2.32,58.42,3.97,NA,"critically low","severely impacted",NA,NA,NA,28324,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-29,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,4.95,0.21,NA,1.4,1.86,13.08,0.87,6.10,11.51,80.82,14.24,NA,high,"unlikely impacted",NA,NA,NA,28325,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THICNH22-SH-30,2022,3,hatchery,NA,coleman,anderson,40.398815,-122.14456,NA,2/9/2022,steelhead,steelhead,ccv,2/23/2022,SUNY,NA,NA,NA,M,4.37,0.13,NA,1.63,2.34,31.96,0.69,9.41,4.29,58.63,7.31,NA,intermediate,"likely impacted",NA,NA,NA,28326,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,"Need to check caba for hatchery sheet",12/21/2022
THITRH22-SH-01,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,5.26,NA,NA,1.2,0.91,11.17,0.57,6.99,6.67,81.84,8.15,NA,high,"unlikely impacted",NA,NA,NA,27537,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-02,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,4.8,0.25,NA,1.26,1.24,15.54,0.75,9.40,5.98,74.94,7.98,NA,high,"unlikely impacted",NA,NA,NA,27538,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-03,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,5.12,NA,NA,1.1,0.87,8.24,0.49,4.64,9.19,87.03,10.56,NA,high,"unlikely impacted",NA,NA,NA,27539,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-04,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,5.04,0.15,NA,1.21,0.87,21.59,0.59,14.64,2.57,63.77,4.03,NA,"critically low","severely impacted",NA,NA,NA,27540,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-05,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,4.64,0.11,NA,1.11,2.07,34.62,0.75,12.54,3.15,52.68,5.98,NA,low,impacted,NA,NA,NA,27541,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-06,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,5.25,NA,NA,1.08,1.26,11.17,0.83,7.36,9.20,81.56,11.28,NA,high,"unlikely impacted",NA,NA,NA,27542,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-07,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,4.87,0.23,NA,0.98,2.22,18.03,1.18,9.59,8.91,72.38,12.31,NA,high,"unlikely impacted",NA,NA,NA,27543,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-08,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,4.9,0.22,NA,1.07,1.13,8.54,0.40,3.02,11.70,88.44,13.23,NA,high,"unlikely impacted",NA,NA,NA,27544,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-09,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,4.96,0.19,NA,1.07,1.37,10.22,0.81,6.04,11.23,83.74,13.41,NA,high,"unlikely impacted",NA,NA,NA,27545,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-10,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,4.79,0.21,NA,1.4,0.95,15.20,0.85,13.60,4.46,71.36,6.25,NA,low,impacted,NA,NA,NA,27546,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-11,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,5.16,0.25,NA,1.06,1.25,21.48,0.63,10.82,3.94,67.70,5.82,NA,low,impacted,NA,NA,NA,27547,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-12,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,5.33,0.25,NA,1.04,2.73,15.96,0.96,5.61,13.42,78.43,17.11,NA,high,"unlikely impacted",NA,NA,NA,27548,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-13,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,NA,NA,NA,1.11,1.90,23.20,1.08,13.19,5.22,63.74,8.19,NA,high,"unlikely impacted",NA,NA,NA,27549,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-14,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,5.35,0.18,NA,0.91,2.63,25.05,1.12,10.67,6.76,64.38,10.50,NA,high,"unlikely impacted",NA,NA,NA,27550,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
THITRH22-SH-15,2022,1,hatchery,NA,trinity,lewiston,40.725753,-122.795394,NA,1/25/2022,steelhead,steelhead,coastal,NA,SUNY,NA,NA,NA,NA,5.39,0.1,NA,1.35,1.56,17.16,0.77,8.47,6.75,74.26,9.09,NA,high,"unlikely impacted",NA,NA,NA,27551,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,tw
